agent_0,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7
1.9558868113344552,1.2081428002288397,2.0,1.3513180706950334,1.0,1.3722581316671574,1.9639903101615648,1.0196879009087567
1.9559881693153587,1.2076645547288178,2.0,1.3505108542734159,1.0,1.4178279271844911,1.9640730488971996,1.0196426644172514
1.955988169315359,1.2076645547288178,2.0,1.3505108542734159,1.0,1.487723279467128,1.9640730488971996,1.0196426644172514
1.9559881693153587,1.2076645547288176,2.0,1.3505108542734157,1.0,1.527030352120172,1.9640730488971994,1.0196426644172512
1.9559881693153587,1.2076645547288178,2.0,1.3505108542734159,1.0,1.616182735641479,1.9640730488971991,1.0196426644172514
1.953364274915151,1.2076645547288176,2.0,1.3505108542734157,1.0,1.616182735641479,1.9640730488971994,1.0196426644172512
2.0,1.194096056599954,1.9955947770761449,1.379064302371145,1.0,1.6233088234833848,1.9752224512336722,1.0038997131123075
1.949668311122672,1.1821623400808048,2.0,1.3557580796365438,1.0,1.5849855781087185,1.9152623032533387,1.003659944867638
1.9215616633230916,1.1767710127352122,2.0,1.3452289644401247,1.0,1.5676721820322523,1.8881739452440427,1.003551624120114
1.8207147886881117,1.1574268875725788,2.0,1.307450415827636,1.0,1.505551579956923,1.7909807024315112,1.003162968421156
1.8207147886881114,1.1574268875725788,2.0,1.307450415827636,1.0,1.505551579956923,1.790980702431511,1.003162968421156
1.855234125080783,1.157426887572579,2.0,1.307450415827636,1.0,1.6271117789587766,1.790980702431511,1.003162968421156
1.9017550826605873,1.1574268875725788,2.0,1.3074504158276363,1.0,1.5713324588680737,1.790980702431511,1.0031629684211558
1.9690888991843067,1.157426887572579,2.0,1.3074504158276363,1.0,1.5713324588680737,1.790980702431511,1.003162968421156
1.9789910888146562,1.1673290772029286,2.0,1.3074504158276363,1.0,1.5447115358044134,1.7909807024315114,1.003162968421156
1.9096343243461487,1.1509069734632078,2.0,1.2836465775519903,1.0198275390027975,1.5026902748212616,1.7322541522198713,1.0
1.9096800854434057,1.1509145651607775,2.0,1.283660846998816,1.0198285364694901,1.5027155637290577,1.732290989828765,1.0
1.873995326817729,1.1509145651607775,2.0,1.2659932412585062,1.01982853646949,1.5615840263792853,1.732290989828765,1.0
1.8739953268177287,1.1509145651607775,2.0,1.265993241258506,1.0198285364694901,1.5615840263792853,1.7322909898287646,1.0
1.8708221095067397,1.1547150965105621,2.0,1.242372494049863,1.015593921075381,1.5709926184590643,1.7459985517629453,1.0
1.8746070029143564,1.154715096510562,2.0,1.2423724940498628,1.0155939210753808,1.5747775118666807,1.7497834451705618,1.0
1.908147887628675,1.154715096510562,2.0,1.2423724940498628,1.015593921075381,1.5981197913118974,1.7731257246157783,1.0
1.9141370656290597,1.154715096510562,2.0,1.2423724940498628,1.0215830990757653,1.6041089693122816,1.7791149026161623,1.0
1.9435682700379897,1.156209719259387,2.0,1.2718036984587928,1.0230777218245901,1.6056035920611065,1.7806095253649876,1.0
1.9290462854457338,1.1538055740498898,2.0,1.2676205044637492,1.0227225442169885,1.5962830518180864,1.768595556837345,1.0
1.9326537272393955,1.1505198420195726,2.0,1.2647767103036434,1.0189278231215761,1.5947154384338054,1.7676970245762709,1.0
1.8776792271041165,1.1416475748170816,2.0,1.2491696667983425,1.0178121382919687,1.5596604303469297,1.722445760415946,1.0
1.8886462437931393,1.1416475748170816,2.0,1.2640022598547198,1.017812138291969,1.5596604303469297,1.7224457604159462,1.0
1.8743868180596601,1.1285761790047253,2.0,1.2856635988881924,1.0175263205496416,1.5506799880187936,1.710853226560015,1.0
1.874689052448974,1.1282668154304445,2.0,1.2849762716345905,1.0198902231905833,1.549355012189701,1.7091428623490088,1.0
1.9015584834392332,1.1110478462044815,2.0,1.2677573024086275,1.0026712539646203,1.5961085923413085,1.7091428623490086,1.0
1.9534691870084004,1.1110478462044815,2.0,1.2677573024086275,1.0026712539646203,1.6059228537080814,1.7091428623490086,1.0
2.0,1.1084137840195725,1.9733898456171244,1.2614060816590673,1.0026078916456291,1.5915503239339714,1.6923219472096713,1.0
2.0,1.1084137840195722,1.9733898456171244,1.2614060816590673,1.0026078916456291,1.5915503239339714,1.692321947209671,1.0
2.0,1.1108644927906968,1.9733225393625986,1.2694795349320405,1.0,1.590432070742824,1.6914585801957154,1.0021764929347075
2.0,1.1066365803227096,1.9528162586689004,1.2622578605386163,1.00446948797769,1.5708391761887939,1.6699588720546716,1.0
2.0,1.0929900871441252,1.9359505555814636,1.2650645301695551,1.0044524842368139,1.566785103848858,1.665527708282196,1.0
2.0,1.1047793523595606,1.9578007545482197,1.2768537953849906,1.0162417494522495,1.5961767011991599,1.6949193056324976,1.0
2.0,1.1331282429159415,1.9591370751458594,1.299753616412272,1.0473943541784934,1.6089645457735624,1.7045802749569703,1.0
2.0,1.1211130668180533,1.972431084052846,1.2900479321031915,1.0480512581632486,1.617405028688188,1.714346028667972,1.0
2.0,1.1168472121107877,1.9632884558454649,1.2634869729236682,1.0463587926745028,1.6207671583014838,1.6891852722849507,1.0
